,Season Number,Season Start,Season End,Episode Number,Episode Title,Pitch Number,Startup Name,Industry,Business Description,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Started in,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,``,Debt Interest,Deal Valuation,Number of sharks in deal,Deal has conditions,Has Patents,Ashneer Investment Amount,Ashneer Investment Equity,Ashneer Debt Amount,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ghazal Investment Amount,Ghazal Investment Equity,Ghazal Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount
273,2,02-Jan-23,10-Mar-23,39,Revolutionary Ideas And Successful Businesses,274,GladFul,Food,Natural High Protein Rich & Healthy Foods,2,1,1,0,0,Middle,2022,Jaipur,Rajasthan,-1,24,0,0,50,2,2500,1,1,50,3.5,0,0,1428.571429,3,no,0,0,0,0,16.66,1.1666,0,0,0,0,0,0,0,16.66,1.1666,0,0,0,0,0,0,0,16.66,1.1666,0,0,0,0
274,2,02-Jan-23,10-Mar-23,39,Revolutionary Ideas And Successful Businesses,275,Pharmallama,Medical/Health,Simplified pharmacy,3,3,0,0,0,Middle,2022,Bangalore,Karnataka,0,24,0,0,100,1.5,6666.666667,1,1,200,5,0,0,4000,5,no,0,0,0,0,40,1,0,40,1,0,0,0,0,40,1,0,40,1,0,0,0,0,40,1,0,0,0,0
275,2,02-Jan-23,10-Mar-23,39,Revolutionary Ideas And Successful Businesses,276,CraveRajaFoods,Food,Cloud-kitchen service,2,2,0,0,0,Middle,2020,Kolkata,West Bengal,256,20,70,3,65,3,2166.666667,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,2,02-Jan-23,10-Mar-23,39,Revolutionary Ideas And Successful Businesses,277,VAPerfume,Furnishing/Household,"Devotional, meditational, and romantic incense",1,1,0,0,0,Middle,0,Mumbai,Maharashtra,0,0,56,35,100,10,1000,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2,02-Jan-23,10-Mar-23,40,Creating Valuable Businesses,278,Hood,Technology/Software,Pseudonymous social network,3,3,0,0,0,Middle,2022,Gurgaon,Haryana,0,0,0,0,120,0.2,60000,1,1,60,0.54,60,12,11111.11111,2,no,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.27,30,30,0.27,30,0,0,0,0,0,0,0,0,0
278,2,02-Jan-23,10-Mar-23,40,Creating Valuable Businesses,279,TwistingScoops,Food,Authentic turkish ice cream,2,2,0,0,0,Young,0,Delhi,Delhi,0,0,0,40,100,2.5,4000,1,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2,02-Jan-23,10-Mar-23,40,Creating Valuable Businesses,280,GROWiT,Agriculture,Protective farming products,2,2,0,0,0,Middle,0,Surat,Gujarat,-1,0,22,0,100,1,10000,1,1,50,1,50,10,5000,2,no,0,0,0,0,25,0.5,25,0,0,0,0,0,0,0,0,0,25,0.5,25,0,0,0,0,0,0,0,0,0
280,2,02-Jan-23,10-Mar-23,41,Out Of The Box Business Ideas,281,Makino,Food,Nachos & Nuts,4,4,0,0,0,Young,2018,Himmatnagar,Gujarat,0,2.5,40,0,200,2,10000,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2,02-Jan-23,10-Mar-23,41,Out Of The Box Business Ideas,282,Trunome,Medical/Health,Post Transplant Care,2,2,0,0,0,Middle,0,Chennai,Tamil Nadu,0,0,0,0,150,1,15000,1,1,150,2,0,0,7500,4,no,1,0,0,0,0,0,0,37.5,0.5,0,37.5,0.5,0,37.5,0.5,0,37.5,0.5,0,0,0,0,0,0,0,0,0,0
282,2,02-Jan-23,10-Mar-23,41,Out Of The Box Business Ideas,283,Wol3D,Manufacturing,3D printing technology,4,2,2,0,1,Middle,2016,Mumbai,Maharashtra,0,0,30,0,150,1,15000,1,1,80,2,70,0,4000,1,no,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,70,0,0,0,0,0,0,0,0,0,0,0,0
283,2,02-Jan-23,10-Mar-23,41,Out Of The Box Business Ideas,284,What'sUpWellness,Food,Wellness in the form of quick bites,2,1,1,0,0,Middle,0,Kolkata,West Bengal,0,30,0,0,50,3,1666.666667,1,1,60,4.76,0,0,1260.504202,3,no,0,0,0,0,0,0,0,20,1.586,0,20,1.586,0,20,1.586,0,0,0,0,0,0,0,0,0,0,0,0,0
284,2,02-Jan-23,10-Mar-23,42,Building Businesses From Scratch,285,ProostBeer,Liquor/Beverages,Freshly brewed beer,2,2,0,0,0,Middle,2018,Delhi,Delhi,-1,0,0,0,100,0.75,13333.33333,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,2,02-Jan-23,10-Mar-23,42,Building Businesses From Scratch,286,DrCubes,Liquor/Beverages,Frozen Fresh cubes,2,2,0,0,0,Middle,2017,Bangalore,Karnataka,75,0,45,35,80,15,533.3333333,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,2,02-Jan-23,10-Mar-23,42,Building Businesses From Scratch,287,MetroRide,Vehicles/Electrical Vehicles,Metro Shuttle Service Access Transportation,2,2,0,0,0,Middle,0,Bangalore,Karnataka,54,25,0,0,75,1,7500,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,2,02-Jan-23,10-Mar-23,42,Building Businesses From Scratch,288,Conker,Technology/Software,Skill Based Learning Online Courses,1,1,0,0,0,Middle,0,Bangalore,Karnataka,120,22,50,8,40,1,4000,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,2,02-Jan-23,10-Mar-23,43,Creating Value Through Ideas,289,WTF,Food,Where's The Food,1,1,0,0,0,Middle,0,Kolkata,West Bengal,0,0,0,0,75,5,1500,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2,02-Jan-23,10-Mar-23,43,Creating Value Through Ideas,290,funngro,Technology/Software,Smart Teens work with Smart companies,3,1,2,0,1,Middle,2021,Mumbai,Maharashtra,0,0,0,0,50,1.25,4000,1,1,50,4.16,0,0,1201.923077,2,no,0,0,0,0,25,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.08,0,0,0,0
290,2,02-Jan-23,10-Mar-23,43,Creating Value Through Ideas,291,Aadvik,Food,Buy Camel & Goat Milk,2,2,0,0,0,Middle,0,Delhi,Delhi,720,50,0,0,60,1.5,4000,1,1,15,1.5,45,12,1000,1,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5,45,0,0,0
291,2,02-Jan-23,10-Mar-23,43,Creating Value Through Ideas,292,oyehappy,Services,"Unique Gifts, Customized Gifts, Romantic Gifts, Thoughtful Gifts",2,2,0,0,0,Middle,0,Hyderabad,Telangana,1005,80,80,0,50,1,5000,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2,02-Jan-23,10-Mar-23,44,Entrepreneurship Ka Junoon,293,HealthyMaster,Food,"Online Dry Fruits, Snacks, Berries, Chips",3,1,2,0,1,Middle,2019,Bangalore,Karnataka,-1,20,45,0,50,2,2500,1,1,50,6.5,0,0,769.2307692,1,no,0,0,0,0,0,0,0,0,0,0,50,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,2,02-Jan-23,10-Mar-23,44,Entrepreneurship Ka Junoon,294,Kitsons,Furnishing/Household,"Stationery, Art & Craft, Books & Toy Retail Space",3,3,0,0,0,Middle,2010,Hyderabad,Telangana,0,0,0,0,1000,10,10000,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,2,02-Jan-23,10-Mar-23,44,Entrepreneurship Ka Junoon,295,LondonBubble,Food,Waffle Chips Online,2,2,0,0,0,Middle,0,Mumbai,Maharashtra,0,0,0,0,75,5,1500,1,1,75,15,0,0,500,1,no,0,0,0,0,75,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2,02-Jan-23,10-Mar-23,44,Entrepreneurship Ka Junoon,296,WaggyZone,Animal/Pets,"Ice Cream Treat for Dogs, Puppies and Cats",1,0,1,0,0,Middle,0,Mumbai,Maharashtra,0,1,60,0,50,5,1000,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2,02-Jan-23,10-Mar-23,45,True Meaning Of Entrepreneurship,297,NutriCook,Food,"Smart Pots, Air Fryers, Air Fryer Oven",2,1,1,0,0,Middle,0,"Bangalore,Punganur","Karnataka,Andhra Pradesh",13,0,0,0,100,2,5000,1,1,50,10,50,12,500,1,no,0,0,0,0,0,0,0,0,0,0,50,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2,02-Jan-23,10-Mar-23,45,True Meaning Of Entrepreneurship,298,Subhag,Medical/Health,Health-tech IUI Treatment Procedure for Infertility,3,3,0,0,0,Middle,0,"Jhumri Telaiya,Raipur","Jharkhand,Chhattisgarh",0,0,0,0,50,1,5000,1,1,20,1,30,10,2000,1,no,1,0,0,0,20,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2,02-Jan-23,10-Mar-23,45,True Meaning Of Entrepreneurship,299,SinghStyled,Beauty/Fashion,Sikh Gentleman to maintain their Guru-gifted identity,2,2,0,0,0,Middle,2019,Mumbai,Maharashtra,0,7.5,0,0,50,5,1000,1,1,50,10,0,0,500,1,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,0,0,0
299,2,02-Jan-23,10-Mar-23,46,Different Colours Of Entrepreneurship,300,ZSportsTech,Sports,Cricket Sport Shop,2,2,0,0,0,Middle,0,Mumbai,Maharashtra,31,0,0,0,60,2,3000,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2,02-Jan-23,10-Mar-23,46,Different Colours Of Entrepreneurship,301,ThePlatedProject,Services,Decor Plates & Dinnerware,1,1,0,0,0,Middle,0,Mumbai,Maharashtra,0,0,0,0,75,2,3750,1,1,75,3.75,0,0,2000,3,no,0,0,0,0,25,1.25,0,0,0,0,25,1.25,0,25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2,02-Jan-23,10-Mar-23,46,Different Colours Of Entrepreneurship,302,VsnapU,Services,Professional Photography service,4,4,0,0,0,Middle,2017,Goa,Goa,0,15,0,0,50,1.5,3333.333333,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2,02-Jan-23,10-Mar-23,46,Different Colours Of Entrepreneurship,303,TheHealthyFactory,Food,Protein bread,2,2,0,0,0,Young,2018,Mumbai,Maharashtra,-1,0,56,0,75,2.1,3571.428571,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2,02-Jan-23,10-Mar-23,47,Tunnel Se Tank Tak Ka Safar,304,Brevistay,Services,Booking hotels for hours,5,5,0,0,0,Young,2016,"Dehradun,Nainital,Lucknow","Uttarakhand,Uttar Pradesh",0,42,0,0,100,1.66,6024.096386,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,2,02-Jan-23,10-Mar-23,47,Tunnel Se Tank Tak Ka Safar,305,SoulUp,Services,Real Conversations Real People,2,0,2,0,0,Middle,0,Bangalore,Karnataka,0,0,0,0,50,3,1666.666667,1,1,50,5,0,0,1000,1,no,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,2,02-Jan-23,10-Mar-23,47,Tunnel Se Tank Tak Ka Safar,306,TheBigBookBox ChapterOneBooks,Furnishing/Household,New paperback and hardcover books,2,1,1,0,0,Middle,0,Gopalganj,Bihar,140,0,0,0,50,8,625,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2,02-Jan-23,10-Mar-23,48,"Pitchers, Investments And Businesses",307,Rubans,Beauty/Fashion,Artificial Jewellery Set Online,2,1,1,0,1,Middle,2014,Bangalore,Karnataka,5100,0,0,0,150,0.5,30000,1,1,100,1,50,12,10000,3,no,0,0,0,0,33.33,0.333,16.66,0,0,0,33.33,0.333,16.66,33.33,0.333,16.66,0,0,0,0,0,0,0,0,0,0,0,0
307,2,02-Jan-23,10-Mar-23,48,"Pitchers, Investments And Businesses",308,SameNotification,Technology/Software,parental monitoring app,1,1,0,0,0,Middle,0,"Ahmedabad,Mirzapur","Gujarat,Uttar Pradesh",0,0,0,0,25,15,166.6666667,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,2,02-Jan-23,10-Mar-23,48,"Pitchers, Investments And Businesses",309,BottomLineSprays,Furnishing/Household,portable jet spray,2,1,1,0,1,Middle,0,Ahmedabad,Gujarat,0,2,0,0,35,5,700,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,2,02-Jan-23,10-Mar-23,48,"Pitchers, Investments And Businesses",310,LilGoodness,Food,Healthy Snacks,2,2,0,0,0,Middle,2020,Bangalore,Karnataka,-1,145,65,0,100,1,10000,1,1,50,1,50,10,5000,1,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,50,0,0,0,0,0,0,0,0,0
310,2,02-Jan-23,10-Mar-23,49,Businesses Adding Value To Society,311,ForeverModest,Beauty/Fashion,premium Muslim women's clothing,1,0,1,0,0,Young,2021,Aurangabad,Maharashtra,0,4.2,0,0,20,10,200,1,1,20,20,0,0,100,4,no,0,0,0,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
311,2,02-Jan-23,10-Mar-23,49,Businesses Adding Value To Society,312,Sahayatha,Medical/Health,smart wheelchair with an assistive cleansing device,1,0,1,0,0,Young,2022,Coimbatore,Tamil Nadu,0,0,0,0,100,10,1000,1,1,100,10,0,0,1000,5,no,1,0,0,0,20,2,0,20,2,0,0,0,0,20,2,0,20,2,0,0,0,0,20,2,0,0,0,0
312,2,02-Jan-23,10-Mar-23,49,Businesses Adding Value To Society,313,WickedGud,Food,High Protein & Fiber Gluten Free Vegan food,3,3,0,0,0,Middle,2021,Mumbai,Maharashtra,-1,0,0,0,50,1,5000,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,2,02-Jan-23,10-Mar-23,49,Businesses Adding Value To Society,314,maisha,Beauty/Fashion,Handmade Cotton & Jacquard Bags,3,2,1,0,0,Middle,2018,Ahmedabad,Gujarat,0,0,0,0,75,3,2500,1,1,10,1,65,18,1000,1,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,65,0,0,0
314,2,02-Jan-23,10-Mar-23,50,Season Finale With The Sharks,315,NishHair,Beauty/Fashion,100% Human Hair Extensions,1,0,1,0,0,Middle,2017,Mumbai,Maharashtra,670,80,0,30,100,2,5000,1,1,100,2,0,0,5000,1,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,0,0
315,2,02-Jan-23,10-Mar-23,50,Season Finale With The Sharks,316,MYBYK,Vehicles/Electrical Vehicles,IoT-enabled bikes,1,1,0,0,0,Middle,0,Ahmedabad,Gujarat,-1,0,0,0,200,1,20000,0,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,2,02-Jan-23,10-Mar-23,51,Gateway To Shark Tank India,317,GODESi,Food,Handmade lollipops,2,1,1,0,0,Middle,0,Bangalore,Karnataka,-1,270,0,0,90,0.5,18000,1,0,0,0,0,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2,02-Jan-23,10-Mar-23,51,Gateway To Shark Tank India,318,TAC,Beauty/Fashion,"ayurveda co for glowing skin, makeup & open pores",2,1,1,0,1,Middle,0,Mumbai,Maharashtra,-1,0,0,0,150,0.5,30000,1,1,81,1,69,12,8100,2,no,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0.5,34.5,0,0,0,0,0,0,0,0,0,40.5,0.5,34.5
318,2,02-Jan-23,10-Mar-23,51,Gateway To Shark Tank India,319,Naara-Aaba,Liquor/Beverages,pears and plum wine,2,1,1,0,1,Middle,2017,Ziro,Arunachal Pradesh,0,0,50,18,75,2.5,3000,1,1,50,5,25,10,1000,2,no,0,0,0,0,0,0,0,0,0,0,25,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,25,2.5,12.5
319,2,02-Jan-23,10-Mar-23,51,Gateway To Shark Tank India,320,StyloBug,Beauty/Fashion,Girls Dresses Online,2,1,1,0,0,Middle,0,Delhi,Delhi,1400,46,0,18,80,2,4000,1,1,80,10,0,0,800,1,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,0,0
